FAMILY_ID_2019,STATE_2019,STATE_CURRENT_2019,N_IN_FU,AGE_HEAD,SEX_HEAD,AGE_WIFE,SEX_WIFE,N_CHILDREN,AGE_YOUNGEST_CHILD,MARITAL_STATUS,OWN_RENT,HOME_VALUE,HAS_MORTGAGE,MORTGAGE_BALANCE,MORTGAGE_PAYMENT_MO,MORTGAGE_RATE_TYPE,MORTGAGE_INT_RATE,BEHIND_ON_MORTGAGE,FORECLOSURE,HEAD_EMPLOY_MENTION1,HEAD_EMPLOY_MENTION2,HEAD_EMPLOY_MENTION3,HEAD_WEEKS_EMPLOYED,HEAD_HOURS_LAST_YEAR,HEAD_HOURS_PER_WEEK,WIFE_IN_FU,WIFE_EMPLOY_MENTION1,WIFE_EMPLOY_MENTION2,WIFE_EMPLOY_MENTION3,WIFE_WEEKS_EMPLOYED,WIFE_HOURS_LAST_YEAR,WIFE_HRS_HOUSEWORK,WIFE_HRS_PERSONAL_CARE,WIFE_HRS_SHOPPING,WIFE_HRS_CHILDCARE,WIFE_HRS_ADULT_CARE,WIFE_HRS_VOLUNTEER,WIFE_HRS_EDUCATION,WIFE_HRS_LEISURE,WIFE_HAS_WAGES,WIFE_WAGES_SALARY_RAW,WIFE_BONUS_AMT,WIFE_OVERTIME_AMT,WIFE_OTHER_LABOR_INC,WIFE_WORK_WEEKS_2018,WIFE_WEEKLY_HOURS_2018,HEAD_LABOR_INC_2018,WIFE_WAGES_CLEAN,WIFE_LABOR_INC_TOTAL,FAMILY_INCOME_2018,YEAR,DSV_ANNUAL,RE_BUFFER,EAD,DRMI,LTV,IS_HOMEMAKER,DEFAULT,MONTHLY_INCOME,DTI_PROXY,DSV_COMMON,DSV_FULL,DRMI_COMMON,DRMI_W,DRMI_COMMON_W,DSV_COMMON_W,DSV_FULL_W,DSV_ANNUAL_W,MORTGAGE_BALANCE_W,HOME_VALUE_W,LTV_W,DTI_PROXY_W,WIFE_HRS_HOUSEWORK_W,WIFE_HRS_CHILDCARE_W,WIFE_HRS_ADULT_CARE_W,WIFE_WAGES_SALARY_RAW_W,LOG_DRMI_COMMON,LOG_DSV_COMMON,LOG_MORTGAGE_BALANCE,LOG_HOME_VALUE,LOG_WIFE_WAGES_SALARY_RAW,BEST_INCOME,DTI_PROXY_V2,FAMILY_INCOME_2018_SCALED,STATE_ABBR,CC_WEEKLY_2018,CC_ANNUAL_2018,LOG_CC_ANNUAL
2852.0,20,25,4,47.0,1,46.0,2,2,11,1,1,350000.0,1,150000.0,1435,1,3.0,5,0,1.0,0,0,52,60.0,55.0,1,3.0,0,0,0,0.0,40.0,10.0,3.0,40.0,0.0,40.0,5.0,10.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,81178.24000000002,81178.24000000002,150000.0,2.705941333333334,0.4285714285714285,0,0.0,0.0,,69305.6,81178.24000000002,2.310186666666667,2.705941333333334,2.310186666666667,69305.6,81178.24000000002,81178.24000000002,150000.0,350000.0,0.4285714285714285,,40.0,40.0,0.0,0.0,1.1970045825621902,11.146295418738374,11.918397239722838,12.765691290604371,0.0,,,0,MI,163.37,8495.24,9.047378991670307
2853.0,41,47,4,45.0,1,46.0,2,2,14,1,1,875000.0,1,380000.0,3500,1,3.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,10.0,6.0,3.0,10.0,0.0,1.0,4.0,8.0,1,45000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,25581.92,25581.92,380000.0,0.3366042105263158,0.4342857142857143,0,0.0,0.0,,17326.4,25581.92,0.227978947368421,0.3366042105263158,0.227978947368421,17326.4,25581.92,25581.92,380000.0,875000.0,0.4342857142857143,,10.0,10.0,0.0,45000.0,0.2053696857412027,9.760044342602496,12.847929163278051,13.68198030819624,10.714439990727769,45000.0,0.9333333333333332,0,TX,128.35,6674.2,8.8061544453664
2854.0,32,37,4,33.0,1,33.0,2,2,1,1,1,375000.0,1,170000.0,1230,1,3.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,2,0,52,40.0,20.0,7.0,4.0,80.0,0.0,0.0,0.0,8.0,1,80000.0,8000,0,0,1111.0,40.0,,0.0,0.0,0,2019,94457.48,94457.48,170000.0,2.778161176470588,0.4533333333333333,0,0.0,0.0,,84354.40000000001,94457.48,2.4810117647058827,2.778161176470588,2.4810117647058827,84354.40000000001,94457.48,94457.48,170000.0,375000.0,0.4533333333333333,,20.0,80.0,0.0,80000.0,1.247322988515025,11.34279410489357,12.04355959836804,12.83468397161566,11.289794413577894,80000.0,0.1845,0,ND,139.79500000000002,7269.340000000001,8.891558336971825
2857.0,17,22,3,36.0,1,35.0,2,1,1,1,1,575000.0,1,303000.0,2300,1,4.0,5,0,1.0,0,0,52,30.0,30.0,1,1.0,0,0,9,40.0,6.0,6.0,2.0,20.0,0.0,0.0,0.0,14.0,1,6000.0,0,0,0,0.0,0.0,,0.0,0.0,0,2019,29305.120000000003,29305.120000000003,303000.0,0.4835828382838284,0.5269565217391304,0,0.0,0.0,,21992.880000000005,29305.120000000003,0.3629188118811882,0.4835828382838284,0.3629188118811882,21992.880000000005,29305.120000000003,29305.120000000003,303000.0,575000.0,0.5269565217391304,,6.0,20.0,0.0,6000.0,0.3096285851891399,9.998519511822533,12.621491384816093,13.26212705890841,8.699681400989514,6000.0,2.0,0,ME,181.25,9425.0,9.151227107483676
2860.0,45,51,6,43.0,1,42.0,2,4,4,1,1,525000.0,1,475000.0,3300,1,4.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,6.0,20.0,7.0,8.0,150.0,0.0,0.0,0.0,7.0,1,,0,0,0,1111.0,6.0,510.0,0.0,0.0,0,2019,156215.80000000002,156215.80000000002,475000.0,1.6443768421052634,0.9047619047619048,0,0.0,0.0,,142339.6,156215.80000000002,1.4983115789473684,1.6443768421052634,1.4983115789473684,142339.6,156215.80000000002,156215.80000000002,475000.0,525000.0,0.9047619047619048,,20.0,150.0,0.0,,0.9156151352891148,11.865978056103616,13.07107218827772,13.171155446333852,,510.0,2.0,0,WA,230.195,11970.14,9.390254032112397
2863.0,42,48,4,28.0,1,30.0,2,2,1,1,1,90000.0,1,80000.0,820,2,98.0,5,0,1.0,0,0,52,70.0,80.0,1,6.0,0,0,0,0.0,6.0,7.0,6.0,168.0,3.0,0.0,0.0,6.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,160111.64,160111.64,80000.0,10.0069775,0.8888888888888888,1,0.0,0.0,,148122.0,160111.64,9.257625,10.0069775,9.257625,148122.0,160111.64,160111.64,80000.0,90000.0,0.8888888888888888,,6.0,168.0,3.0,0.0,2.3280213314651688,11.905798288670674,11.289794413577894,11.407576060361786,0.0,,,0,UT,169.675,8823.1,9.085241893598045
2866.0,31,36,3,45.0,1,39.0,2,1,13,1,1,200000.0,1,175000.0,1700,1,5.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,20.0,10.0,8.0,3.0,5.0,0.0,1.0,3.0,10.0,1,24320.0,0,0,0,111.0,30.0,,,,0,2019,23248.68,23248.68,175000.0,0.6642480000000001,0.875,0,0.0,0.0,,13184.6,23248.68,0.3767028571428572,0.6642480000000001,0.3767028571428572,13184.6,23248.68,23248.68,175000.0,200000.0,0.875,,10.0,5.0,0.0,24320.0,0.3196914064407899,9.48688060400912,12.07254696717504,12.206077645517674,10.099095453655815,24320.0,0.8388157894736842,0,NC,150.57,7829.639999999999,8.965799522553892
2874.0,10,13,6,38.0,1,37.0,2,4,1,1,1,540000.0,1,300000.0,1700,1,4.0,5,0,1.0,0,0,52,50.0,50.0,1,1.0,0,0,0,0.0,30.0,12.0,8.0,80.0,2.0,3.0,1.0,7.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,114149.36000000002,114149.36000000002,300000.0,1.9024893333333333,0.5555555555555556,0,0.0,0.0,,95751.76,114149.36,1.5958626666666669,1.9024893333333333,1.5958626666666669,95751.76,114149.36,114149.36000000002,300000.0,540000.0,0.5555555555555556,,30.0,80.0,2.0,0.0,0.9539188955421292,11.469524731692731,12.611541086966117,13.199326270390594,0.0,,,0,ID,128.24,6668.4800000000005,8.805297174851061
2878.0,14,19,8,47.0,1,41.0,2,6,2,1,1,98000.0,1,80000.0,705,1,5.0,5,0,1.0,0,0,52,64.0,56.0,1,1.0,0,0,52,48.0,24.0,7.0,6.0,30.0,0.0,0.0,0.0,5.0,1,24000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,58543.16,58543.16,80000.0,3.6589475,0.8163265306122449,0,0.0,0.0,,46553.52,58543.16,2.909595,3.6589475,2.909595,46553.52,58543.16,58543.16,80000.0,98000.0,0.8163265306122449,,24.0,30.0,0.0,24000.0,1.3634337880697776,10.748379377883913,11.289794413577894,11.49273296168228,10.085850775128716,24000.0,0.3525,0,KS,115.05,5982.599999999999,8.696777672500305
2879.0,42,48,5,42.0,1,39.0,2,3,3,1,1,160000.0,1,120000.0,1600,1,98.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,3.0,5.0,8.0,24.0,8.0,0.0,1.0,3.0,1,27000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,44079.36,44079.36,120000.0,1.83664,0.75,0,0.0,0.0,,32011.72,44079.36,1.333821666666667,1.83664,1.333821666666667,32011.72,44079.36,44079.36,120000.0,160000.0,0.75,,3.0,24.0,8.0,27000.0,0.8475071242042894,10.373888602799669,11.695255355062796,11.982935344196433,10.203629181337648,27000.0,0.7111111111111111,0,UT,169.675,8823.1,9.085241893598045
2880.0,14,19,3,39.0,1,36.0,2,1,8,1,1,190000.0,1,118000.0,1079,1,4.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,14.0,14.0,2.0,42.0,0.0,0.0,0.0,30.0,1,47000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,61997.52,61997.52,118000.0,2.627013559322034,0.6210526315789474,0,0.0,0.0,,47451.04,61997.52,2.010637288135593,2.627013559322034,2.010637288135593,47451.04,61997.52,61997.52,118000.0,190000.0,0.6210526315789474,,14.0,42.0,0.0,47000.0,1.1021517799835865,10.767474795737732,11.678448377988165,12.154784614286667,10.757924157061597,47000.0,0.2754893617021277,0,KS,115.05,5982.599999999999,8.696777672500305
2883.0,4,6,7,68.0,1,68.0,2,2,1,1,1,420000.0,1,100000.0,1200,1,12.0,5,0,4.0,0,0,0,0.0,0.0,1,4.0,6,0,0,0.0,30.0,20.0,20.0,0.0,168.0,4.0,0.0,20.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,261862.64000000004,261862.64000000004,100000.0,13.093132000000002,0.238095238095238,0,0.0,0.0,,224911.44,261862.64000000004,11.245572,13.093132000000002,11.245572,209370.97999999957,229643.7259999996,229643.7259999996,100000.0,420000.0,0.238095238095238,,30.0,0.0,41.69999999999982,0.0,2.5051644022571744,12.251867757576845,11.51293546492023,12.948012371209098,0.0,,,0,CA,235.6775,12255.23,9.413789658122825
2886.0,22,27,4,48.0,1,49.0,2,1,7,1,1,200000.0,1,160000.0,1462,1,6.0,5,0,1.0,0,0,52,41.0,41.0,1,1.0,0,0,52,40.0,10.0,6.0,2.0,60.0,0.0,0.0,0.0,16.0,1,38000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,66056.64,66056.64,160000.0,2.06427,0.8,0,0.0,0.0,,58744.4,66056.64,1.8357625,2.06427,1.8357625,58744.4,66056.64,66056.64,160000.0,200000.0,0.8,,10.0,60.0,0.0,38000.0,1.0423108604522366,10.980968131068629,11.982935344196433,12.206077645517674,10.545367754151744,38000.0,0.4616842105263158,0,MS,65.92250000000001,3427.9700000000007,8.140015203518262
2888.0,27,32,2,27.0,1,26.0,2,0,0,1,1,200000.0,1,150000.0,1200,1,98.0,5,0,1.0,0,0,52,40.0,40.0,1,7.0,1,0,52,40.0,12.0,6.0,2.0,0.0,0.0,1.0,21.0,14.0,1,15500.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,18163.6,18163.6,150000.0,0.6054533333333334,0.75,0,0.0,0.0,,10851.36,18163.6,0.361712,0.6054533333333334,0.361712,10851.36,18163.6,18163.6,150000.0,200000.0,0.75,,12.0,0.0,0.0,15500.0,0.3087427316233321,9.29213784683714,11.918397239722838,12.206077645517674,9.648659816955297,15500.0,0.929032258064516,0,NH,205.7325,10698.09,9.277913970104347
2891.0,5,8,3,42.0,1,49.0,2,1,8,1,1,700000.0,1,320000.0,3300,1,4.0,5,0,1.0,0,0,52,100.0,40.0,1,6.0,0,0,0,0.0,28.0,7.0,2.0,17.0,0.0,15.0,0.0,10.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,47618.48,47618.48,320000.0,0.7440387500000001,0.4571428571428571,1,0.0,0.0,,39401.96,47618.48,0.615655625,0.7440387500000001,0.615655625,39401.96,47618.48,47618.48,320000.0,700000.0,0.4571428571428571,,28.0,17.0,0.0,0.0,0.479740834047576,10.581596219367691,12.676079399771028,13.45883704259595,0.0,,,0,CO,,,
2896.0,2,4,4,60.0,1,60.0,2,0,0,1,1,230000.0,1,160000.0,1032,1,3.0,5,0,1.0,0,0,52,60.0,60.0,1,1.0,6,0,52,37.0,30.0,25.0,10.0,20.0,0.0,0.0,0.0,10.0,1,27000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,75735.40000000001,75735.40000000001,160000.0,2.3667312500000004,0.6956521739130435,0,0.0,0.0,,43695.600000000006,75735.40000000001,1.3654875000000002,2.3667312500000004,1.3654875000000002,43695.600000000006,75735.40000000001,75735.40000000001,160000.0,230000.0,0.6956521739130435,,30.0,20.0,0.0,27000.0,0.8609841317800287,10.685025574853194,11.982935344196433,12.345838935721968,10.203629181337648,27000.0,0.4586666666666666,0,AZ,168.75,8775.0,9.079776001955066
2902.0,34,39,3,48.0,1,50.0,2,0,0,1,1,85000.0,1,60000.0,700,1,3.0,5,0,1.0,0,0,52,60.0,40.0,1,6.0,5,0,0,0.0,30.0,20.0,10.0,10.0,0.0,0.0,0.0,20.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,2000.0,0,2019,62930.4,62930.4,60000.0,5.2442,0.7058823529411765,1,0.0,0.0,,35412.0,62930.4,2.951,5.2442,2.951,35412.0,62930.4,62930.4,60000.0,85000.0,0.7058823529411765,,30.0,10.0,0.0,0.0,1.3739687114292538,10.47483426334725,11.002116507732016,11.350418300109132,0.0,,,0,OK,135.04,7022.08,8.856957147237528
2905.0,39,45,2,86.0,1,84.0,2,0,0,1,1,1400000.0,1,100000.0,800,2,4.0,5,0,4.0,6,0,0,0.0,0.0,1,1.0,0,0,52,3.0,30.0,7.0,4.0,0.0,0.0,10.0,0.0,12.0,1,11000.0,0,0,0,1111.0,3.0,520.0,0.0,0.0,0,2019,37231.48,37231.48,100000.0,1.861574,0.0714285714285714,0,0.0,0.0,,27128.4,37231.48,1.3564200000000002,1.861574,1.3564200000000002,27128.4,37231.48,37231.48,100000.0,1400000.0,0.0714285714285714,,30.0,0.0,0.0,11000.0,0.8571435181527172,10.208373289669389,11.51293546492023,14.151983508870948,9.305741456739437,520.0,2.0,0,SD,103.4,5376.8,8.590034647591372
2908.0,32,37,2,43.0,1,39.0,2,0,0,1,1,170000.0,1,132000.0,693,1,3.0,5,0,1.0,0,0,52,50.0,50.0,1,1.0,0,0,52,40.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,1,55000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,36561.2,36561.2,132000.0,1.3848939393939397,0.7764705882352941,0,0.0,0.0,,18085.6,36561.2,0.6850606060606061,1.3848939393939397,0.6850606060606061,18085.6,36561.2,36561.2,132000.0,170000.0,0.7764705882352941,,20.0,0.0,0.0,55000.0,0.5218015311459827,9.802926611581514,11.790564777297387,12.04355959836804,10.915106645867503,55000.0,0.1512,0,ND,139.79500000000002,7269.340000000001,8.891558336971825
2922.0,32,37,3,52.0,1,48.0,2,1,12,1,1,280000.0,1,130000.0,2000,1,3.0,5,0,1.0,0,0,52,52.0,50.0,1,1.0,0,0,52,35.0,20.0,10.0,15.0,15.0,10.0,10.0,10.0,5.0,1,128000.0,0,0,0,1111.0,36.0,,0.0,0.0,0,2019,65475.8,65475.8,130000.0,2.5183,0.4642857142857143,0,0.0,0.0,,42283.8,65475.8,1.6263,2.5183,1.6263,42283.8,65475.8,65475.8,130000.0,280000.0,0.4642857142857143,,20.0,15.0,10.0,128000.0,0.965576011548912,10.652182962395512,11.775297421715829,12.54254845357358,11.759793355371237,128000.0,0.1875,0,ND,139.79500000000002,7269.340000000001,8.891558336971825
2929.0,39,45,3,31.0,1,28.0,2,1,1,1,1,325000.0,1,265000.0,1500,1,4.0,5,0,1.0,0,0,52,45.0,45.0,1,1.0,0,0,52,42.0,8.0,3.0,2.0,16.0,0.0,0.0,0.0,15.0,1,53000.0,0,0,0,1111.0,42.0,,0.0,0.0,0,2019,25087.4,25087.4,265000.0,0.4733471698113207,0.8153846153846154,0,0.0,0.0,,20488.0,25087.4,0.3865660377358491,0.4733471698113207,0.3865660377358491,20488.0,25087.4,25087.4,265000.0,325000.0,0.8153846153846154,,8.0,16.0,0.0,53000.0,0.3268302140313158,9.9276434357472,12.487488878546143,12.691583538230216,10.87806606028079,53000.0,0.3396226415094339,0,SD,103.4,5376.8,8.590034647591372
2930.0,13,18,4,43.0,1,48.0,2,1,14,1,1,240000.0,1,165000.0,1255,1,4.0,1,5,5.0,0,0,0,0.0,0.0,1,1.0,7,0,52,40.0,5.0,8.0,3.0,0.0,0.0,0.0,20.0,20.0,1,58000.0,1200,0,0,1111.0,40.0,,0.0,0.0,0,2019,14585.48,14585.48,165000.0,0.4419842424242424,0.6875,0,1.0,0.0,,4521.400000000001,14585.48,0.1370121212121212,0.4419842424242424,0.1370121212121212,4521.400000000001,14585.48,14585.48,165000.0,240000.0,0.6875,,5.0,0.0,0.0,58000.0,0.1284038754082506,8.416798105361082,12.013706813470414,12.388398368982116,10.968215530759236,58000.0,0.2596551724137931,0,IA,,,
2936.0,39,45,2,63.0,1,60.0,2,0,0,1,1,340000.0,1,70000.0,653,1,4.0,5,0,4.0,0,0,0,0.0,0.0,1,4.0,0,0,0,0.0,20.0,10.0,4.0,19.0,0.0,0.0,0.0,36.0,5,0.0,0,0,0,1000.0,37.0,0.0,520.0,0.0,0,2019,46640.36,46640.36,70000.0,3.331454285714286,0.2058823529411764,0,0.0,0.0,,33824.44,46640.36,2.416031428571429,3.331454285714286,2.416031428571429,33824.44,46640.36,46640.36,70000.0,340000.0,0.2058823529411764,,20.0,19.0,0.0,0.0,1.228479476285472,10.428968461084466,11.156264806643742,12.73670383776449,0.0,,,0,SD,103.4,5376.8,8.590034647591372
2939.0,32,37,3,37.0,1,36.0,2,1,4,1,1,130000.0,1,105000.0,890,1,3.0,5,0,1.0,0,0,52,40.0,40.0,1,6.0,3,0,33,25.0,15.0,8.0,5.0,40.0,0.0,2.0,0.0,10.0,1,5000.0,0,0,0,1111.0,25.0,,200.0,0.0,0,2019,58649.240000000005,58649.240000000005,105000.0,2.7928209523809526,0.8076923076923077,1,0.0,0.0,,46698.600000000006,58649.240000000005,2.223742857142857,2.7928209523809526,2.223742857142857,46698.600000000006,58649.240000000005,58649.240000000005,105000.0,130000.0,0.8076923076923077,,15.0,40.0,0.0,5000.0,1.1705430625127409,10.751490878309816,11.561725152903833,11.775297421715829,8.517393171418904,5000.0,2.0,0,ND,139.79500000000002,7269.340000000001,8.891558336971825
2941.0,42,48,2,67.0,1,64.0,2,0,0,1,1,380000.0,1,88000.0,595,1,3.0,5,0,4.0,0,0,4,40.0,0.0,1,4.0,1,0,52,12.0,4.0,8.0,20.0,0.0,0.0,30.0,0.0,6.0,1,4500.0,0,0,0,1111.0,8.0,,,0.0,0,2019,29716.96,29716.96,88000.0,1.6884636363636365,0.231578947368421,0,0.0,0.0,,3617.12,29716.96,0.2055181818181818,1.6884636363636365,0.2055181818181818,3617.12,29716.96,29716.96,88000.0,380000.0,0.231578947368421,,4.0,0.0,0.0,4500.0,0.1869095009128925,8.193709832901066,11.38510345703214,12.847929163278051,8.412054873292933,4500.0,1.586666666666667,0,UT,169.675,8823.1,9.085241893598045
2943.0,3,5,3,50.0,1,50.0,2,1,17,1,1,530000.0,1,350000.0,1896,1,3.0,5,0,1.0,0,0,52,52.0,47.0,1,1.0,0,0,52,55.0,10.0,12.0,2.0,10.0,0.0,2.0,0.0,20.0,1,142000.0,0,0,0,1111.0,55.0,,0.0,0.0,0,2019,30064.320000000003,30064.320000000003,350000.0,0.4294902857142857,0.660377358490566,0,0.0,0.0,,17326.4,30064.320000000003,0.24752,0.4294902857142857,0.24752,17326.4,30064.320000000003,30064.320000000003,350000.0,530000.0,0.660377358490566,,10.0,10.0,0.0,142000.0,0.2211575805791527,9.760044342602496,12.765691290604371,13.180634172318978,11.863589378812122,142000.0,0.160225352112676,0,AR,98.315,5112.38,8.539615912678245
2948.0,13,18,2,72.0,1,67.0,2,0,0,1,1,124000.0,1,74000.0,725,1,3.0,5,0,4.0,0,0,0,0.0,0.0,1,4.0,0,0,0,0.0,15.0,8.0,3.0,0.0,2.0,0.0,0.0,6.0,5,0.0,0,0,0,0.0,42.0,0.0,520.0,0.0,0,2019,25982.840000000004,25982.840000000004,74000.0,1.7555972972972975,0.5967741935483871,0,0.0,0.0,,15918.76,25982.84,1.075591891891892,1.7555972972972975,1.075591891891892,15918.76,25982.84,25982.840000000004,74000.0,124000.0,0.5967741935483871,,15.0,0.0,2.0,0.0,0.730246362111397,9.675316383907855,11.211833885608511,11.728044909070784,0.0,,,0,IA,,,
2957.0,24,29,2,70.0,1,69.0,2,0,0,1,1,150000.0,1,30000.0,300,1,7.0,5,0,4.0,6,0,0,0.0,0.0,1,4.0,6,0,0,0.0,7.0,10.0,5.0,0.0,20.0,0.0,2.0,35.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,43634.76,43634.76,30000.0,7.272460000000001,0.2,0,0.0,0.0,,29875.56,43634.76,4.97926,7.272460000000001,4.97926,29875.56,43634.76,43634.76,30000.0,150000.0,0.2,,7.0,0.0,20.0,0.0,1.7882968144859968,10.304829505443744,10.308985993422082,11.918397239722838,0.0,,,0,MT,,,
2960.0,12,17,4,57.0,1,50.0,2,0,0,1,1,325000.0,1,78583.0,1289,1,5.0,5,0,1.0,0,0,52,35.0,32.0,1,5.0,1,0,52,16.0,10.0,15.0,20.0,0.0,0.0,0.0,0.0,20.0,1,12888.0,0,0,0,1111.0,16.0,,0.0,0.0,0,2019,41472.600000000006,41472.600000000006,78583.0,2.638776834684347,0.2417938461538461,0,0.0,0.0,,9042.8,41472.600000000006,0.5753661733453801,2.638776834684347,0.5753661733453801,9042.8,41472.600000000006,41472.600000000006,78583.0,325000.0,0.2417938461538461,,10.0,0.0,0.0,12888.0,0.4544877362686887,9.10983471904454,11.271923395354705,12.691583538230216,9.46412951340478,12888.0,1.2001862197392923,0,IN,,,
2961.0,32,37,2,75.0,1,70.0,2,0,0,1,1,220000.0,1,120000.0,1200,1,4.0,5,0,4.0,0,0,0,0.0,0.0,1,4.0,0,0,0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,10.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,14663.48,14663.48,120000.0,0.6109783333333333,0.5454545454545454,0,0.0,0.0,,7234.24,14663.48,0.3014266666666667,0.6109783333333333,0.3014266666666667,7234.24,14663.48,14663.48,120000.0,220000.0,0.5454545454545454,,8.0,0.0,0.0,0.0,0.2634610986223615,8.88671881059557,11.695255355062796,12.301387370778713,0.0,,,0,ND,139.79500000000002,7269.340000000001,8.891558336971825
2964.0,29,34,4,50.0,1,48.0,2,1,13,1,1,300000.0,1,128000.0,1941,1,4.0,5,0,1.0,0,0,52,44.0,40.0,1,1.0,6,0,52,23.0,15.0,7.0,3.0,2.0,0.0,0.0,1.0,7.0,1,40000.0,0,0,0,1111.0,23.0,,0.0,0.0,0,2019,24380.720000000005,24380.720000000005,128000.0,0.9523718750000002,0.4266666666666667,0,0.0,0.0,,15220.920000000002,24380.720000000005,0.5945671875,0.9523718750000002,0.5945671875,15220.920000000002,24380.720000000005,24380.720000000005,128000.0,300000.0,0.4266666666666667,,15.0,2.0,0.0,40000.0,0.4666023436137883,9.630491773262351,11.759793355371237,12.611541086966117,10.59665973278358,40000.0,0.5822999999999999,0,NM,,,
2967.0,15,20,4,33.0,1,29.0,2,2,5,1,1,120000.0,1,999999.0,833,1,,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,10.0,6.0,1.0,60.0,0.0,1.0,0.0,5.0,1,,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,65113.36,65113.36,999999.0,0.3255671255671255,2.0,0,0.0,0.0,,58744.4,65113.36,0.2937222937222937,0.3255671255671255,0.2937222937222937,58744.4,65113.36,65113.36,650000.0,120000.0,1.054986222222222,,10.0,60.0,0.0,,0.2575235623218748,10.980968131068629,13.384729180332174,11.695255355062796,,,,0,KY,108.75,5655.0,8.640472207576408
2968.0,21,26,3,51.0,1,44.0,2,0,0,1,1,80000.0,1,49000.0,455,1,4.0,5,0,1.0,0,0,52,45.0,45.0,1,1.0,0,0,52,40.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,1,58000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,17220.32,17220.32,49000.0,1.7571755102040816,0.6125,0,0.0,0.0,,9042.8,17220.32,0.9227346938775512,1.7571755102040816,0.9227346938775512,9042.8,17220.32,17220.32,49000.0,80000.0,0.6125,,10.0,0.0,0.0,58000.0,0.6537484923863763,9.10983471904454,10.799595985047786,11.289794413577894,10.968215530759236,58000.0,0.0941379310344827,0,MN,179.5,9334.0,9.141526055975824
2978.0,16,21,2,73.0,1,66.0,2,0,0,1,1,275000.0,1,145000.0,1200,1,3.0,5,0,4.0,0,0,0,0.0,0.0,1,1.0,0,0,52,35.0,15.0,10.0,10.0,0.0,5.0,0.0,0.0,10.0,1,30000.0,0,0,0,1111.0,35.0,,0.0,0.0,0,2019,37926.2,37926.2,145000.0,1.3078,0.5272727272727272,0,0.0,0.0,,19450.6,37926.2,0.6707103448275863,1.3078,0.6707103448275863,19450.6,37926.2,37926.2,145000.0,275000.0,0.5272727272727272,,15.0,0.0,5.0,30000.0,0.5132488921745503,9.87568460787404,11.884495917930655,12.524530013005734,10.308985993422082,30000.0,0.48,0,LA,,,
2984.0,24,29,4,29.0,1,26.0,2,0,0,1,1,27000.0,1,999999.0,300,1,,9,0,3.0,0,0,44,30.0,0.0,1,1.0,6,0,44,40.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,1,10000.0,0,0,0,1111.0,30.0,,0.0,0.0,0,2019,14546.48,14546.48,999999.0,0.0727324727324727,2.0,0,0.0,0.0,,6329.96,14546.48,0.0316498316498316,0.1206836397619047,0.0424779727272726,6329.96,14546.48,14546.48,650000.0,50000.0,1.054986222222222,,7.0,0.0,0.0,10000.0,0.0416005451891976,8.753207162406966,13.384729180332174,10.819798284210286,9.210440366976515,10000.0,0.36,0,MT,,,
